MEGYE,OEVK,TELEPÜLÉS,SZAVAZÓKÖR
Heves,03,Hatvan,010
Heves,03,Hatvan,011
Heves,03,Hatvan,012
Heves,03,Hatvan,013
Heves,03,Hatvan,014
Heves,03,Hatvan,015
Heves,03,Hatvan,016
Heves,03,Hatvan,017
Heves,03,Heréd,001
Heves,03,Heréd,002
Heves,03,Heves,001
Heves,03,Heves,002
Heves,03,Heves,003
Heves,03,Heves,004
Heves,03,Heves,005
Heves,03,Heves,006
Heves,03,Heves,007
Heves,03,Heves,008
Heves,03,Heves,009
Heves,02,Hevesaranyos,001
Heves,03,Hevesvezekény,001
Heves,03,Hort,001
Heves,03,Hort,002
Heves,03,Hort,003
Heves,03,Hort,004
Heves,02,Istenmezeje,001
Heves,02,Istenmezeje,002
Heves,02,Istenmezeje,003
Heves,02,Ivád,001
Heves,03,Karácsond,001
Heves,03,Karácsond,002
Heves,03,Karácsond,003
Heves,02,Kál,001
Heves,02,Kál,002
Heves,02,Kál,003
Heves,02,Kál,004
Heves,02,Kápolna,001
Heves,02,Kápolna,002
Heves,01,Kerecsend,001
Heves,01,Kerecsend,002
Heves,02,Kisfüzes,001
Heves,03,Kisköre,001
Heves,03,Kisköre,002
Heves,03,Kisköre,003
Heves,02,Kisnána,001
Heves,02,Kompolt,001
Heves,02,Kompolt,002
Heves,01,Kömlő,001
Heves,01,Kömlő,002
Heves,03,Lőrinci,001
Heves,03,Lőrinci,002
Heves,03,Lőrinci,003
Heves,03,Lőrinci,004
Heves,03,Lőrinci,005
Heves,03,Lőrinci,006
Heves,03,Ludas,001
Heves,01,Maklár,001
Heves,01,Maklár,002
Heves,01,Maklár,003
Heves,02,Markaz,001
Heves,02,Markaz,002
Heves,02,Mátraballa,001
Heves,02,Mátraderecske,001
Heves,02,Mátraderecske,002
Heves,02,Mátraszentimre,001
Heves,01,Mezőszemere,001
Heves,01,Mezőtárkány,001
Heves,02,Mikófalva,001
Heves,02,Mónosbél,001
Heves,03,Nagyfüged,001
Heves,03,Nagykökényes,001
Heves,03,Nagyréde,001
Heves,03,Nagyréde,002
Heves,03,Nagyréde,003
Heves,01,Nagytálya,001
Heves,03,Nagyút,001
Heves,02,Nagyvisnyó,001
Heves,01,Noszvaj,001
Heves,01,Noszvaj,002
Heves,01,Novaj,001
Heves,01,Novaj,002
Heves,01,Ostoros,001
Heves,01,Ostoros,002
Heves,01,Ostoros,003
Heves,02,Parád,001
Heves,02,Parád,002
Heves,02,Parád,003
Heves,02,Parád,004
Heves,02,Parádsasvár,001
Heves,03,Petőfibánya,001
Heves,03,Petőfibánya,002
Heves,03,Pély,001
Heves,02,Pétervására,001
Heves,02,Pétervására,002
Heves,02,Pétervására,003
Heves,01,Poroszló,001
Heves,01,Poroszló,002
Heves,01,Poroszló,003
Heves,02,Recsk,001
Heves,02,Recsk,002
Heves,02,Recsk,003
Heves,03,Rózsaszentmárton,001
Heves,03,Rózsaszentmárton,002
Heves,01,Sarud,001
Heves,02,Sirok,001
Heves,02,Sirok,002
Heves,02,Sirok,003
Heves,02,Szajla,001
Heves,02,Szajla,002
Heves,02,Szentdomonkos,001
Heves,01,Szihalom,001
Heves,01,Szihalom,002
Heves,02,Szilvásvárad,001
Heves,02,Szilvásvárad,002
Heves,02,Szúcs,001
Heves,02,Szúcs,002
Heves,03,Szűcsi,001
Heves,03,Szűcsi,002
Heves,03,Tarnabod,001
Heves,02,Tarnalelesz,001
Heves,02,Tarnalelesz,002
Heves,03,Tarnaméra,001
Heves,03,Tarnaméra,002
Heves,03,Tarnaörs,001
Heves,02,Tarnaszentmária,001
Heves,03,Tarnaszentmiklós,001
Heves,03,Tarnazsadány,001
Heves,03,Tarnazsadány,002
Heves,03,Tenk,001
Heves,02,Terpes,001
Heves,01,Tiszanána,001
Heves,01,Tiszanána,002
Heves,02,Tófalu,001
Heves,01,Újlőrincfalva,001
Heves,03,Vámosgyörk,001
Heves,03,Vámosgyörk,002
Heves,02,Váraszó,001
Heves,02,Verpelét,001
Heves,02,Verpelét,002
Heves,02,Verpelét,003
Heves,02,Verpelét,004
Heves,02,Vécs,001
Heves,02,Visonta,001
Heves,03,Visznek,001
Heves,03,Zagyvaszántó,001
Heves,03,Zagyvaszántó,002
Heves,03,Zaránk,001
Heves,01,Szarvaskő,001
Heves,02,Pálosvörösmart,001
Heves,03,Kerekharaszt,001
Jász-Nagykun-Szolnok,03,Abádszalók,001
Jász-Nagykun-Szolnok,03,Abádszalók,002
Jász-Nagykun-Szolnok,03,Abádszalók,003
Jász-Nagykun-Szolnok,03,Abádszalók,004
Jász-Nagykun-Szolnok,03,Abádszalók,005
Jász-Nagykun-Szolnok,02,Alattyán,001
Jász-Nagykun-Szolnok,02,Alattyán,002
Jász-Nagykun-Szolnok,03,Berekfürdő,001
Jász-Nagykun-Szolnok,01,Besenyszög,001
Jász-Nagykun-Szolnok,01,Besenyszög,002
Jász-Nagykun-Szolnok,01,Besenyszög,003
Jász-Nagykun-Szolnok,04,Cibakháza,001
Jász-Nagykun-Szolnok,04,Cibakháza,002
Jász-Nagykun-Szolnok,04,Cibakháza,003
Jász-Nagykun-Szolnok,04,Cibakháza,004
Jász-Nagykun-Szolnok,01,Csataszög,001
Jász-Nagykun-Szolnok,04,Cserkeszőlő,001
Jász-Nagykun-Szolnok,04,Cserkeszőlő,002
Jász-Nagykun-Szolnok,04,Cserkeszőlő,003
Jász-Nagykun-Szolnok,04,Csépa,001
Jász-Nagykun-Szolnok,04,Csépa,002
Jász-Nagykun-Szolnok,03,Fegyvernek,001
Jász-Nagykun-Szolnok,03,Fegyvernek,002
Jász-Nagykun-Szolnok,03,Fegyvernek,003
Jász-Nagykun-Szolnok,03,Fegyvernek,004
Jász-Nagykun-Szolnok,03,Fegyvernek,005
Jász-Nagykun-Szolnok,01,Hunyadfalva,001
Jász-Nagykun-Szolnok,02,Jánoshida,001
Jász-Nagykun-Szolnok,02,Jánoshida,002
Jász-Nagykun-Szolnok,02,Jánoshida,003
Jász-Nagykun-Szolnok,02,Jászalsószentgyörgy,001
Jász-Nagykun-Szolnok,02,Jászalsószentgyörgy,002
Jász-Nagykun-Szolnok,02,Jászalsószentgyörgy,003
Jász-Nagykun-Szolnok,02,Jászalsószentgyörgy,004
Jász-Nagykun-Szolnok,02,Jászapáti,001
Jász-Nagykun-Szolnok,02,Jászapáti,002
Jász-Nagykun-Szolnok,02,Jászapáti,003
Jász-Nagykun-Szolnok,02,Jászapáti,004
Jász-Nagykun-Szolnok,02,Jászapáti,005
Jász-Nagykun-Szolnok,02,Jászapáti,006
Jász-Nagykun-Szolnok,02,Jászapáti,007
Jász-Nagykun-Szolnok,02,Jászágó,001
Jász-Nagykun-Szolnok,02,Jászárokszállás,001
Jász-Nagykun-Szolnok,02,Jászárokszállás,002
Jász-Nagykun-Szolnok,02,Jászárokszállás,003
Jász-Nagykun-Szolnok,02,Jászárokszállás,004
Jász-Nagykun-Szolnok,02,Jászárokszállás,005
Jász-Nagykun-Szolnok,02,Jászberény,001
Jász-Nagykun-Szolnok,02,Jászberény,002
Jász-Nagykun-Szolnok,02,Jászberény,003
Jász-Nagykun-Szolnok,02,Jászberény,004
Jász-Nagykun-Szolnok,02,Jászberény,005
Jász-Nagykun-Szolnok,02,Jászberény,006
Jász-Nagykun-Szolnok,02,Jászberény,007
Jász-Nagykun-Szolnok,02,Jászberény,008
Jász-Nagykun-Szolnok,02,Jászberény,009
Jász-Nagykun-Szolnok,02,Jászberény,010
Jász-Nagykun-Szolnok,02,Jászberény,011
Jász-Nagykun-Szolnok,02,Jászberény,012
Jász-Nagykun-Szolnok,02,Jászberény,013
Jász-Nagykun-Szolnok,02,Jászberény,014
Jász-Nagykun-Szolnok,02,Jászberény,015
Jász-Nagykun-Szolnok,02,Jászberény,016
Jász-Nagykun-Szolnok,02,Jászberény,017
Jász-Nagykun-Szolnok,02,Jászberény,018
Jász-Nagykun-Szolnok,02,Jászberény,019
Jász-Nagykun-Szolnok,02,Jászberény,020
Jász-Nagykun-Szolnok,02,Jászberény,021
Jász-Nagykun-Szolnok,02,Jászboldogháza,001
Jász-Nagykun-Szolnok,02,Jászboldogháza,002
Jász-Nagykun-Szolnok,02,Jászdózsa,001
Jász-Nagykun-Szolnok,02,Jászdózsa,002
Jász-Nagykun-Szolnok,02,Jászdózsa,003
Jász-Nagykun-Szolnok,02,Jászfelsőszentgyörgy,001
Jász-Nagykun-Szolnok,02,Jászfelsőszentgyörgy,002
Jász-Nagykun-Szolnok,02,Jászfényszaru,001
Jász-Nagykun-Szolnok,02,Jászfényszaru,002
Jász-Nagykun-Szolnok,02,Jászfényszaru,003
Jász-Nagykun-Szolnok,02,Jászfényszaru,004
Jász-Nagykun-Szolnok,02,Jászfényszaru,005
Jász-Nagykun-Szolnok,02,Jászivány,001
Jász-Nagykun-Szolnok,02,Jászjákóhalma,001
Jász-Nagykun-Szolnok,02,Jászjákóhalma,002
Jász-Nagykun-Szolnok,02,Jászjákóhalma,003
Jász-Nagykun-Szolnok,02,Jászkisér,001
Jász-Nagykun-Szolnok,02,Jászkisér,002
Jász-Nagykun-Szolnok,02,Jászkisér,003
Jász-Nagykun-Szolnok,02,Jászkisér,004
Jász-Nagykun-Szolnok,02,Jászkisér,005
Jász-Nagykun-Szolnok,02,Jászladány,001
Jász-Nagykun-Szolnok,02,Jászladány,002
Jász-Nagykun-Szolnok,02,Jászladány,003
Jász-Nagykun-Szolnok,02,Jászladány,004
Jász-Nagykun-Szolnok,02,Jászladány,005
Jász-Nagykun-Szolnok,02,Jászladány,006
Jász-Nagykun-Szolnok,02,Jászszentandrás,001
Jász-Nagykun-Szolnok,02,Jászszentandrás,002
Jász-Nagykun-Szolnok,02,Jásztelek,001
Jász-Nagykun-Szolnok,02,Jásztelek,002
Jász-Nagykun-Szolnok,03,Karcag,001
Jász-Nagykun-Szolnok,03,Karcag,002
Jász-Nagykun-Szolnok,03,Karcag,003
Jász-Nagykun-Szolnok,03,Karcag,004
Jász-Nagykun-Szolnok,03,Karcag,005
Jász-Nagykun-Szolnok,03,Karcag,006
Jász-Nagykun-Szolnok,03,Karcag,007
Jász-Nagykun-Szolnok,03,Karcag,008
Jász-Nagykun-Szolnok,03,Karcag,009
Jász-Nagykun-Szolnok,03,Karcag,010
Jász-Nagykun-Szolnok,03,Karcag,011
Jász-Nagykun-Szolnok,03,Karcag,012
Jász-Nagykun-Szolnok,03,Karcag,013
Jász-Nagykun-Szolnok,03,Karcag,014
Jász-Nagykun-Szolnok,03,Karcag,015
Jász-Nagykun-Szolnok,03,Karcag,016
Jász-Nagykun-Szolnok,03,Kenderes,001
Jász-Nagykun-Szolnok,03,Kenderes,002
Jász-Nagykun-Szolnok,03,Kenderes,003
Jász-Nagykun-Szolnok,03,Kenderes,004
Jász-Nagykun-Szolnok,03,Kenderes,005
Jász-Nagykun-Szolnok,04,Kengyel,001
Jász-Nagykun-Szolnok,04,Kengyel,002
Jász-Nagykun-Szolnok,04,Kengyel,003
Jász-Nagykun-Szolnok,04,Kengyel,004
Jász-Nagykun-Szolnok,04,Kengyel,005
Jász-Nagykun-Szolnok,04,Kétpó,001
Jász-Nagykun-Szolnok,03,Kisújszállás,001
Jász-Nagykun-Szolnok,03,Kisújszállás,002
Jász-Nagykun-Szolnok,03,Kisújszállás,003
Jász-Nagykun-Szolnok,03,Kisújszállás,004
Jász-Nagykun-Szolnok,03,Kisújszállás,005
Jász-Nagykun-Szolnok,03,Kisújszállás,006
Jász-Nagykun-Szolnok,03,Kisújszállás,007
Jász-Nagykun-Szolnok,03,Kisújszállás,008
Jász-Nagykun-Szolnok,01,Kőtelek,001
Jász-Nagykun-Szolnok,01,Kőtelek,002
Jász-Nagykun-Szolnok,04,Kuncsorba,001
Jász-Nagykun-Szolnok,03,Kunhegyes,001
Jász-Nagykun-Szolnok,03,Kunhegyes,002
Jász-Nagykun-Szolnok,03,Kunhegyes,003
Jász-Nagykun-Szolnok,03,Kunhegyes,004
Jász-Nagykun-Szolnok,03,Kunhegyes,005
Jász-Nagykun-Szolnok,03,Kunhegyes,006
Jász-Nagykun-Szolnok,03,Kunhegyes,007
Jász-Nagykun-Szolnok,03,Kunmadaras,001
Jász-Nagykun-Szolnok,03,Kunmadaras,002
Jász-Nagykun-Szolnok,03,Kunmadaras,003
Jász-Nagykun-Szolnok,03,Kunmadaras,004
Jász-Nagykun-Szolnok,03,Kunmadaras,005
Jász-Nagykun-Szolnok,03,Kunmadaras,006
Jász-Nagykun-Szolnok,03,Kunmadaras,007
Jász-Nagykun-Szolnok,04,Kunszentmárton,001
Jász-Nagykun-Szolnok,04,Kunszentmárton,002
Jász-Nagykun-Szolnok,04,Kunszentmárton,003
Jász-Nagykun-Szolnok,04,Kunszentmárton,004
Jász-Nagykun-Szolnok,04,Kunszentmárton,005
Jász-Nagykun-Szolnok,04,Kunszentmárton,006
Jász-Nagykun-Szolnok,04,Kunszentmárton,007
Jász-Nagykun-Szolnok,04,Kunszentmárton,008
Jász-Nagykun-Szolnok,04,Kunszentmárton,009
Jász-Nagykun-Szolnok,04,Kunszentmárton,010
Jász-Nagykun-Szolnok,04,Martfű,001
Jász-Nagykun-Szolnok,04,Martfű,002
Jász-Nagykun-Szolnok,04,Martfű,003
Jász-Nagykun-Szolnok,04,Martfű,004
Jász-Nagykun-Szolnok,04,Martfű,005
Jász-Nagykun-Szolnok,04,Martfű,006
Jász-Nagykun-Szolnok,04,Mesterszállás,001
Jász-Nagykun-Szolnok,04,Mezőhék,001
Jász-Nagykun-Szolnok,04,Mezőtúr,001
Jász-Nagykun-Szolnok,04,Mezőtúr,002
Jász-Nagykun-Szolnok,04,Mezőtúr,003
Jász-Nagykun-Szolnok,04,Mezőtúr,004
Jász-Nagykun-Szolnok,04,Mezőtúr,005
Jász-Nagykun-Szolnok,04,Mezőtúr,006
Jász-Nagykun-Szolnok,04,Mezőtúr,007
Jász-Nagykun-Szolnok,04,Mezőtúr,008
Jász-Nagykun-Szolnok,04,Mezőtúr,009
Jász-Nagykun-Szolnok,04,Mezőtúr,010
Jász-Nagykun-Szolnok,04,Mezőtúr,011
Jász-Nagykun-Szolnok,04,Mezőtúr,012
Jász-Nagykun-Szolnok,04,Mezőtúr,013
Jász-Nagykun-Szolnok,04,Mezőtúr,014
Jász-Nagykun-Szolnok,04,Mezőtúr,015
Jász-Nagykun-Szolnok,04,Mezőtúr,016
Jász-Nagykun-Szolnok,03,Nagyiván,001
Jász-Nagykun-Szolnok,01,Nagykörű,001
Jász-Nagykun-Szolnok,01,Nagykörű,002
Jász-Nagykun-Szolnok,04,Nagyrév,001
Jász-Nagykun-Szolnok,04,Öcsöd,001
Jász-Nagykun-Szolnok,04,Öcsöd,002
Jász-Nagykun-Szolnok,04,Öcsöd,003
Jász-Nagykun-Szolnok,04,Öcsöd,004
Jász-Nagykun-Szolnok,04,Örményes,001
Jász-Nagykun-Szolnok,04,Örményes,002
Jász-Nagykun-Szolnok,02,Pusztamonostor,001
Jász-Nagykun-Szolnok,01,Rákóczifalva,001
Jász-Nagykun-Szolnok,01,Rákóczifalva,002
Jász-Nagykun-Szolnok,01,Rákóczifalva,003
Jász-Nagykun-Szolnok,01,Rákóczifalva,004
Jász-Nagykun-Szolnok,01,Rákóczifalva,005
Jász-Nagykun-Szolnok,01,Rákócziújfalu,001
Jász-Nagykun-Szolnok,01,Rákócziújfalu,002
Jász-Nagykun-Szolnok,04,Szajol,001
Jász-Nagykun-Szolnok,04,Szajol,002
Jász-Nagykun-Szolnok,04,Szajol,003
Jász-Nagykun-Szolnok,04,Szajol,004
Jász-Nagykun-Szolnok,01,Szászberek,001
Jász-Nagykun-Szolnok,04,Szelevény,001
Jász-Nagykun-Szolnok,04,Szelevény,002
Jász-Nagykun-Szolnok,01,Szolnok,001
Jász-Nagykun-Szolnok,01,Szolnok,002
Jász-Nagykun-Szolnok,01,Szolnok,003
Jász-Nagykun-Szolnok,01,Szolnok,004
Jász-Nagykun-Szolnok,01,Szolnok,005
Jász-Nagykun-Szolnok,01,Szolnok,006
Jász-Nagykun-Szolnok,01,Szolnok,007
Jász-Nagykun-Szolnok,01,Szolnok,008
Jász-Nagykun-Szolnok,01,Szolnok,009
Jász-Nagykun-Szolnok,01,Szolnok,010
Jász-Nagykun-Szolnok,01,Szolnok,011
Jász-Nagykun-Szolnok,01,Szolnok,012
Jász-Nagykun-Szolnok,01,Szolnok,013
Jász-Nagykun-Szolnok,01,Szolnok,014
Jász-Nagykun-Szolnok,01,Szolnok,015
Jász-Nagykun-Szolnok,01,Szolnok,016
Jász-Nagykun-Szolnok,01,Szolnok,017
Jász-Nagykun-Szolnok,01,Szolnok,018
Jász-Nagykun-Szolnok,01,Szolnok,019
Jász-Nagykun-Szolnok,01,Szolnok,020
Jász-Nagykun-Szolnok,01,Szolnok,021
Jász-Nagykun-Szolnok,01,Szolnok,022
Jász-Nagykun-Szolnok,01,Szolnok,023
Jász-Nagykun-Szolnok,01,Szolnok,024
Jász-Nagykun-Szolnok,01,Szolnok,025
Jász-Nagykun-Szolnok,01,Szolnok,026
Jász-Nagykun-Szolnok,01,Szolnok,027
Jász-Nagykun-Szolnok,01,Szolnok,028
Jász-Nagykun-Szolnok,01,Szolnok,029
Jász-Nagykun-Szolnok,01,Szolnok,030
Jász-Nagykun-Szolnok,01,Szolnok,031
Jász-Nagykun-Szolnok,01,Szolnok,032
Jász-Nagykun-Szolnok,01,Szolnok,033
Jász-Nagykun-Szolnok,01,Szolnok,034
Jász-Nagykun-Szolnok,01,Szolnok,035
Jász-Nagykun-Szolnok,01,Szolnok,036
Jász-Nagykun-Szolnok,01,Szolnok,037
Jász-Nagykun-Szolnok,01,Szolnok,038
Jász-Nagykun-Szolnok,01,Szolnok,039
Jász-Nagykun-Szolnok,01,Szolnok,040
Jász-Nagykun-Szolnok,01,Szolnok,041
Jász-Nagykun-Szolnok,01,Szolnok,042
Jász-Nagykun-Szolnok,01,Szolnok,043
Jász-Nagykun-Szolnok,01,Szolnok,044
Jász-Nagykun-Szolnok,01,Szolnok,045
Jász-Nagykun-Szolnok,01,Szolnok,046
Jász-Nagykun-Szolnok,01,Szolnok,047
Jász-Nagykun-Szolnok,01,Szolnok,048
Jász-Nagykun-Szolnok,01,Szolnok,049
Jász-Nagykun-Szolnok,01,Szolnok,050
Jász-Nagykun-Szolnok,01,Szolnok,051
Jász-Nagykun-Szolnok,01,Szolnok,052
Jász-Nagykun-Szolnok,01,Szolnok,053
Jász-Nagykun-Szolnok,01,Szolnok,054
Jász-Nagykun-Szolnok,01,Szolnok,055
Jász-Nagykun-Szolnok,01,Szolnok,056
Jász-Nagykun-Szolnok,01,Szolnok,057
Jász-Nagykun-Szolnok,01,Szolnok,058
Jász-Nagykun-Szolnok,01,Szolnok,059
Jász-Nagykun-Szolnok,01,Szolnok,060
Jász-Nagykun-Szolnok,01,Szolnok,061
Jász-Nagykun-Szolnok,01,Szolnok,062
Jász-Nagykun-Szolnok,01,Szolnok,063
Jász-Nagykun-Szolnok,01,Szolnok,064
Jász-Nagykun-Szolnok,01,Szolnok,065
Jász-Nagykun-Szolnok,01,Szolnok,066
Jász-Nagykun-Szolnok,01,Szolnok,067
Jász-Nagykun-Szolnok,01,Szolnok,068
Jász-Nagykun-Szolnok,01,Szolnok,069
Jász-Nagykun-Szolnok,01,Szolnok,070
Jász-Nagykun-Szolnok,03,Tiszabő,001
Jász-Nagykun-Szolnok,03,Tiszabő,002
Jász-Nagykun-Szolnok,03,Tiszabura,001
Jász-Nagykun-Szolnok,03,Tiszabura,002
Jász-Nagykun-Szolnok,03,Tiszabura,003
Jász-Nagykun-Szolnok,03,Tiszaderzs,001
Jász-Nagykun-Szolnok,04,Tiszaföldvár,001
Jász-Nagykun-Szolnok,04,Tiszaföldvár,002
Jász-Nagykun-Szolnok,04,Tiszaföldvár,003
Jász-Nagykun-Szolnok,04,Tiszaföldvár,004
Jász-Nagykun-Szolnok,04,Tiszaföldvár,005
Jász-Nagykun-Szolnok,04,Tiszaföldvár,006
Jász-Nagykun-Szolnok,04,Tiszaföldvár,007
Jász-Nagykun-Szolnok,04,Tiszaföldvár,008
Jász-Nagykun-Szolnok,03,Tiszafüred,001
Jász-Nagykun-Szolnok,03,Tiszafüred,002
Jász-Nagykun-Szolnok,03,Tiszafüred,003
Jász-Nagykun-Szolnok,03,Tiszafüred,004
Jász-Nagykun-Szolnok,03,Tiszafüred,005
Jász-Nagykun-Szolnok,03,Tiszafüred,006
Jász-Nagykun-Szolnok,03,Tiszafüred,007
Jász-Nagykun-Szolnok,03,Tiszafüred,008
Jász-Nagykun-Szolnok,03,Tiszafüred,009
Jász-Nagykun-Szolnok,03,Tiszafüred,010
Jász-Nagykun-Szolnok,03,Tiszagyenda,001
Jász-Nagykun-Szolnok,03,Tiszaigar,001
Jász-Nagykun-Szolnok,04,Tiszainoka,001
Jász-Nagykun-Szolnok,01,Tiszajenő,001
Jász-Nagykun-Szolnok,01,Tiszajenő,002
Jász-Nagykun-Szolnok,04,Tiszakürt,001
Jász-Nagykun-Szolnok,04,Tiszakürt,002
Jász-Nagykun-Szolnok,03,Tiszaörs,001
Jász-Nagykun-Szolnok,04,Tiszapüspöki,001
Jász-Nagykun-Szolnok,04,Tiszapüspöki,002
Jász-Nagykun-Szolnok,03,Tiszaroff,001
Jász-Nagykun-Szolnok,03,Tiszaroff,002
Jász-Nagykun-Szolnok,04,Tiszasas,001
Jász-Nagykun-Szolnok,02,Tiszasüly,001
Jász-Nagykun-Szolnok,02,Tiszasüly,002
Jász-Nagykun-Szolnok,03,Tiszaszentimre,001
Jász-Nagykun-Szolnok,03,Tiszaszentimre,002
Jász-Nagykun-Szolnok,03,Tiszaszentimre,003
Jász-Nagykun-Szolnok,04,Tiszatenyő,001
Jász-Nagykun-Szolnok,04,Tiszatenyő,002
Jász-Nagykun-Szolnok,01,Tiszavárkony,001
Jász-Nagykun-Szolnok,01,Tiszavárkony,002
Jász-Nagykun-Szolnok,03,Tomajmonostora,001
Jász-Nagykun-Szolnok,01,Tószeg,001
Jász-Nagykun-Szolnok,01,Tószeg,002
Jász-Nagykun-Szolnok,01,Tószeg,003
Jász-Nagykun-Szolnok,01,Tószeg,004
Jász-Nagykun-Szolnok,04,Törökszentmiklós,001
Jász-Nagykun-Szolnok,04,Törökszentmiklós,002
Jász-Nagykun-Szolnok,04,Törökszentmiklós,003
Jász-Nagykun-Szolnok,04,Törökszentmiklós,004
Jász-Nagykun-Szolnok,04,Törökszentmiklós,005
Jász-Nagykun-Szolnok,04,Törökszentmiklós,006
Jász-Nagykun-Szolnok,04,Törökszentmiklós,007
Jász-Nagykun-Szolnok,04,Törökszentmiklós,008
Jász-Nagykun-Szolnok,04,Törökszentmiklós,009
Jász-Nagykun-Szolnok,04,Törökszentmiklós,010
Jász-Nagykun-Szolnok,04,Törökszentmiklós,011
Jász-Nagykun-Szolnok,04,Törökszentmiklós,012
Jász-Nagykun-Szolnok,04,Törökszentmiklós,013
Jász-Nagykun-Szolnok,04,Törökszentmiklós,014
Jász-Nagykun-Szolnok,04,Törökszentmiklós,015
Jász-Nagykun-Szolnok,04,Törökszentmiklós,016
Jász-Nagykun-Szolnok,04,Törökszentmiklós,017
Jász-Nagykun-Szolnok,04,Törökszentmiklós,018
Jász-Nagykun-Szolnok,03,Túrkeve,001
Jász-Nagykun-Szolnok,03,Túrkeve,002
Jász-Nagykun-Szolnok,03,Túrkeve,003
Jász-Nagykun-Szolnok,03,Túrkeve,004
Jász-Nagykun-Szolnok,03,Túrkeve,005
Jász-Nagykun-Szolnok,03,Túrkeve,006
Jász-Nagykun-Szolnok,03,Túrkeve,007
Jász-Nagykun-Szolnok,03,Túrkeve,008
Jász-Nagykun-Szolnok,03,Túrkeve,009
Jász-Nagykun-Szolnok,03,Túrkeve,010
Jász-Nagykun-Szolnok,02,Újszász,001
Jász-Nagykun-Szolnok,02,Újszász,002
Jász-Nagykun-Szolnok,02,Újszász,003
Jász-Nagykun-Szolnok,02,Újszász,004
Jász-Nagykun-Szolnok,02,Újszász,005
Jász-Nagykun-Szolnok,02,Újszász,006
Jász-Nagykun-Szolnok,01,Vezseny,001
Jász-Nagykun-Szolnok,01,Zagyvarékas,001
Jász-Nagykun-Szolnok,01,Zagyvarékas,002
Jász-Nagykun-Szolnok,01,Zagyvarékas,003
Jász-Nagykun-Szolnok,01,Zagyvarékas,004
Jász-Nagykun-Szolnok,01,Zagyvarékas,005
Jász-Nagykun-Szolnok,03,Tiszaszőlős,001
Jász-Nagykun-Szolnok,03,Tiszaszőlős,002
Komárom-Esztergom,03,Aka,001
Komárom-Esztergom,03,Almásfüzitő,001
Komárom-Esztergom,03,Almásfüzitő,002
Komárom-Esztergom,03,Almásfüzitő,003
Komárom-Esztergom,02,Annavölgy,001
Komárom-Esztergom,03,Ács,001
Komárom-Esztergom,03,Ács,002
Komárom-Esztergom,03,Ács,003
Komárom-Esztergom,03,Ács,004
Komárom-Esztergom,03,Ács,005
Komárom-Esztergom,03,Ács,006
Komárom-Esztergom,03,Ács,007
Komárom-Esztergom,03,Ács,008
Komárom-Esztergom,03,Ácsteszér,001
Komárom-Esztergom,01,Baj,001
Komárom-Esztergom,01,Baj,002
Komárom-Esztergom,01,Baj,003
Komárom-Esztergom,02,Bajna,001
Komárom-Esztergom,02,Bajna,002
Komárom-Esztergom,02,Bajót,001
Komárom-Esztergom,03,Bakonybánk,001
Komárom-Esztergom,03,Bakonysárkány,001
Komárom-Esztergom,03,Bakonyszombathely,001
Komárom-Esztergom,03,Bakonyszombathely,002
Komárom-Esztergom,03,Bana,001
Komárom-Esztergom,03,Bana,002
Komárom-Esztergom,03,Bábolna,001
Komárom-Esztergom,03,Bábolna,002
Komárom-Esztergom,03,Bábolna,003
Komárom-Esztergom,03,Bábolna,004
Komárom-Esztergom,03,Bársonyos,001
Komárom-Esztergom,03,Bokod,001
Komárom-Esztergom,03,Bokod,002
Komárom-Esztergom,03,Csatka,001
Komárom-Esztergom,03,Császár,001
Komárom-Esztergom,03,Császár,002
Komárom-Esztergom,03,Csém,001
Komárom-Esztergom,03,Csép,001
Komárom-Esztergom,02,Csolnok,001
Komárom-Esztergom,02,Csolnok,002
Komárom-Esztergom,02,Csolnok,003
Komárom-Esztergom,03,Dad,001
Komárom-Esztergom,02,Dág,001
Komárom-Esztergom,02,Dorog,001
Komárom-Esztergom,02,Dorog,002
Komárom-Esztergom,02,Dorog,003
Komárom-Esztergom,02,Dorog,004
Komárom-Esztergom,02,Dorog,005
Komárom-Esztergom,02,Dorog,006
Komárom-Esztergom,02,Dorog,007
Komárom-Esztergom,02,Dorog,008
Komárom-Esztergom,02,Dorog,009
Komárom-Esztergom,02,Dorog,010
Komárom-Esztergom,02,Dömös,001
Komárom-Esztergom,03,Dunaalmás,001
Komárom-Esztergom,03,Dunaalmás,002
Komárom-Esztergom,03,Dunaszentmiklós,001
Komárom-Esztergom,02,Epöl,001
Komárom-Esztergom,02,Esztergom,001
Komárom-Esztergom,02,Esztergom,002
Komárom-Esztergom,02,Esztergom,003
Komárom-Esztergom,02,Esztergom,004
Komárom-Esztergom,02,Esztergom,005
Komárom-Esztergom,02,Esztergom,006
Komárom-Esztergom,02,Esztergom,007
Komárom-Esztergom,02,Esztergom,008
Komárom-Esztergom,02,Esztergom,009
Komárom-Esztergom,02,Esztergom,010
Komárom-Esztergom,02,Esztergom,011
Komárom-Esztergom,02,Esztergom,012
Komárom-Esztergom,02,Esztergom,013
Komárom-Esztergom,02,Esztergom,014
Komárom-Esztergom,02,Esztergom,015
Komárom-Esztergom,02,Esztergom,016
Komárom-Esztergom,02,Esztergom,017
Komárom-Esztergom,02,Esztergom,018
Komárom-Esztergom,02,Esztergom,019
