MEGYE,TELEPÜLÉS,Szavazókör sorszáma,OEVK
Jász-Nagykun-Szolnok,Szolnok,067,03
Jász-Nagykun-Szolnok,Szolnok,068,03
Jász-Nagykun-Szolnok,Szolnok,069,03
Jász-Nagykun-Szolnok,Szolnok,070,03
Jász-Nagykun-Szolnok,Tiszabő,001,07
Jász-Nagykun-Szolnok,Tiszabő,002,07
Jász-Nagykun-Szolnok,Tiszabura,001,08
Jász-Nagykun-Szolnok,Tiszabura,002,08
Jász-Nagykun-Szolnok,Tiszabura,003,08
Jász-Nagykun-Szolnok,Tiszaderzs,001,08
Jász-Nagykun-Szolnok,Tiszaföldvár,001,05
Jász-Nagykun-Szolnok,Tiszaföldvár,002,05
Jász-Nagykun-Szolnok,Tiszaföldvár,003,05
Jász-Nagykun-Szolnok,Tiszaföldvár,004,05
Jász-Nagykun-Szolnok,Tiszaföldvár,005,05
Jász-Nagykun-Szolnok,Tiszaföldvár,006,05
Jász-Nagykun-Szolnok,Tiszaföldvár,007,05
Jász-Nagykun-Szolnok,Tiszaföldvár,008,05
Jász-Nagykun-Szolnok,Tiszaföldvár,009,05
Jász-Nagykun-Szolnok,Tiszaföldvár,010,05
Jász-Nagykun-Szolnok,Tiszafüred,001,08
Jász-Nagykun-Szolnok,Tiszafüred,002,08
Jász-Nagykun-Szolnok,Tiszafüred,003,08
Jász-Nagykun-Szolnok,Tiszafüred,004,08
Jász-Nagykun-Szolnok,Tiszafüred,005,08
Jász-Nagykun-Szolnok,Tiszafüred,006,08
Jász-Nagykun-Szolnok,Tiszafüred,007,08
Jász-Nagykun-Szolnok,Tiszafüred,008,08
Jász-Nagykun-Szolnok,Tiszafüred,009,08
Jász-Nagykun-Szolnok,Tiszafüred,010,08
Jász-Nagykun-Szolnok,Tiszafüred,011,08
Jász-Nagykun-Szolnok,Tiszafüred,012,08
Jász-Nagykun-Szolnok,Tiszagyenda,001,07
Jász-Nagykun-Szolnok,Tiszaigar,001,08
Jász-Nagykun-Szolnok,Tiszainoka,001,05
Jász-Nagykun-Szolnok,Tiszajenő,001,04
Jász-Nagykun-Szolnok,Tiszajenő,002,04
Jász-Nagykun-Szolnok,Tiszakürt,001,05
Jász-Nagykun-Szolnok,Tiszakürt,002,05
Jász-Nagykun-Szolnok,Tiszakürt,003,05
Jász-Nagykun-Szolnok,Tiszaörs,001,08
Jász-Nagykun-Szolnok,Tiszaörs,002,08
Jász-Nagykun-Szolnok,Tiszapüspöki,001,07
Jász-Nagykun-Szolnok,Tiszapüspöki,002,07
Jász-Nagykun-Szolnok,Tiszaroff,001,07
Jász-Nagykun-Szolnok,Tiszaroff,002,07
Jász-Nagykun-Szolnok,Tiszasas,001,05
Jász-Nagykun-Szolnok,Tiszasas,002,05
Jász-Nagykun-Szolnok,Tiszasüly,001,03
Jász-Nagykun-Szolnok,Tiszasüly,002,03
Jász-Nagykun-Szolnok,Tiszaszentimre,001,08
Jász-Nagykun-Szolnok,Tiszaszentimre,002,08
Jász-Nagykun-Szolnok,Tiszaszentimre,003,08
Jász-Nagykun-Szolnok,Tiszaszőlős,001,08
Jász-Nagykun-Szolnok,Tiszaszőlős,002,08
Jász-Nagykun-Szolnok,Tiszatenyő,001,07
Jász-Nagykun-Szolnok,Tiszatenyő,002,07
Jász-Nagykun-Szolnok,Tiszavárkony,001,04
Jász-Nagykun-Szolnok,Tiszavárkony,002,04
Jász-Nagykun-Szolnok,Tomajmonostora,001,08
Jász-Nagykun-Szolnok,Tószeg,001,04
Jász-Nagykun-Szolnok,Tószeg,002,04
Jász-Nagykun-Szolnok,Tószeg,003,04
Jász-Nagykun-Szolnok,Tószeg,004,04
Jász-Nagykun-Szolnok,Törökszentmiklós,001,07
Jász-Nagykun-Szolnok,Törökszentmiklós,002,07
Jász-Nagykun-Szolnok,Törökszentmiklós,003,07
Jász-Nagykun-Szolnok,Törökszentmiklós,004,07
Jász-Nagykun-Szolnok,Törökszentmiklós,005,07
Jász-Nagykun-Szolnok,Törökszentmiklós,006,07
Jász-Nagykun-Szolnok,Törökszentmiklós,007,07
Jász-Nagykun-Szolnok,Törökszentmiklós,008,07
Jász-Nagykun-Szolnok,Törökszentmiklós,009,07
Jász-Nagykun-Szolnok,Törökszentmiklós,010,07
Jász-Nagykun-Szolnok,Törökszentmiklós,011,07
Jász-Nagykun-Szolnok,Törökszentmiklós,012,07
Jász-Nagykun-Szolnok,Törökszentmiklós,013,07
Jász-Nagykun-Szolnok,Törökszentmiklós,014,07
Jász-Nagykun-Szolnok,Törökszentmiklós,015,07
Jász-Nagykun-Szolnok,Törökszentmiklós,016,07
Jász-Nagykun-Szolnok,Törökszentmiklós,017,07
Jász-Nagykun-Szolnok,Törökszentmiklós,018,07
Jász-Nagykun-Szolnok,Törökszentmiklós,019,07
Jász-Nagykun-Szolnok,Törökszentmiklós,020,07
Jász-Nagykun-Szolnok,Túrkeve,001,06
Jász-Nagykun-Szolnok,Túrkeve,002,06
Jász-Nagykun-Szolnok,Túrkeve,003,06
Jász-Nagykun-Szolnok,Túrkeve,004,06
Jász-Nagykun-Szolnok,Túrkeve,005,06
Jász-Nagykun-Szolnok,Túrkeve,006,06
Jász-Nagykun-Szolnok,Túrkeve,007,06
Jász-Nagykun-Szolnok,Túrkeve,008,06
Jász-Nagykun-Szolnok,Túrkeve,009,06
Jász-Nagykun-Szolnok,Túrkeve,010,06
Jász-Nagykun-Szolnok,Újszász,001,03
Jász-Nagykun-Szolnok,Újszász,002,03
Jász-Nagykun-Szolnok,Újszász,003,03
Jász-Nagykun-Szolnok,Újszász,004,03
Jász-Nagykun-Szolnok,Újszász,005,03
Jász-Nagykun-Szolnok,Újszász,006,03
Jász-Nagykun-Szolnok,Vezseny,001,04
Jász-Nagykun-Szolnok,Zagyvarékas,001,03
Jász-Nagykun-Szolnok,Zagyvarékas,002,03
Jász-Nagykun-Szolnok,Zagyvarékas,003,03
Jász-Nagykun-Szolnok,Zagyvarékas,004,03
Jász-Nagykun-Szolnok,Zagyvarékas,005,03
Komárom-Esztergom,Ács,001,04
Komárom-Esztergom,Ács,002,04
Komárom-Esztergom,Ács,003,04
Komárom-Esztergom,Ács,004,04
Komárom-Esztergom,Ács,005,04
Komárom-Esztergom,Ács,006,04
Komárom-Esztergom,Ács,007,04
Komárom-Esztergom,Ács,008,04
Komárom-Esztergom,Ácsteszér,001,03
Komárom-Esztergom,Aka,001,03
Komárom-Esztergom,Almásfüzitő,001,04
Komárom-Esztergom,Almásfüzitő,002,04
Komárom-Esztergom,Almásfüzitő,003,04
Komárom-Esztergom,Annavölgy,001,05
Komárom-Esztergom,Ászár,001,03
Komárom-Esztergom,Ászár,002,03
Komárom-Esztergom,Bábolna,001,03
Komárom-Esztergom,Bábolna,002,03
Komárom-Esztergom,Bábolna,003,03
Komárom-Esztergom,Bábolna,004,03
Komárom-Esztergom,Baj,001,02
Komárom-Esztergom,Baj,002,02
Komárom-Esztergom,Baj,003,02
Komárom-Esztergom,Bajna,001,02
Komárom-Esztergom,Bajna,002,02
Komárom-Esztergom,Bajót,001,04
Komárom-Esztergom,Bakonybánk,001,03
Komárom-Esztergom,Bakonysárkány,001,03
Komárom-Esztergom,Bakonyszombathely,001,03
Komárom-Esztergom,Bakonyszombathely,002,03
Komárom-Esztergom,Bana,001,03
Komárom-Esztergom,Bana,002,03
Komárom-Esztergom,Bársonyos,001,03
Komárom-Esztergom,Bokod,001,03
Komárom-Esztergom,Bokod,002,03
Komárom-Esztergom,Bokod,003,03
Komárom-Esztergom,Császár,001,03
Komárom-Esztergom,Császár,002,03
Komárom-Esztergom,Csatka,001,03
Komárom-Esztergom,Csém,001,03
Komárom-Esztergom,Csép,001,03
Komárom-Esztergom,Csolnok,001,05
Komárom-Esztergom,Csolnok,002,05
Komárom-Esztergom,Csolnok,003,05
Komárom-Esztergom,Dad,001,03
Komárom-Esztergom,Dág,001,05
Komárom-Esztergom,Dorog,001,05
Komárom-Esztergom,Dorog,002,05
Komárom-Esztergom,Dorog,003,05
Komárom-Esztergom,Dorog,004,05
Komárom-Esztergom,Dorog,005,05
Komárom-Esztergom,Dorog,006,05
Komárom-Esztergom,Dorog,007,05
Komárom-Esztergom,Dorog,008,05
Komárom-Esztergom,Dorog,009,05
Komárom-Esztergom,Dorog,010,05
Komárom-Esztergom,Dömös,001,05
Komárom-Esztergom,Dunaalmás,001,04
Komárom-Esztergom,Dunaalmás,002,04
Komárom-Esztergom,Dunaszentmiklós,001,02
Komárom-Esztergom,Epöl,001,02
Komárom-Esztergom,Esztergom,001,05
Komárom-Esztergom,Esztergom,002,05
Komárom-Esztergom,Esztergom,003,05
Komárom-Esztergom,Esztergom,004,05
Komárom-Esztergom,Esztergom,005,05
Komárom-Esztergom,Esztergom,006,05
Komárom-Esztergom,Esztergom,007,05
Komárom-Esztergom,Esztergom,008,05
Komárom-Esztergom,Esztergom,009,05
Komárom-Esztergom,Esztergom,010,05
Komárom-Esztergom,Esztergom,011,05
Komárom-Esztergom,Esztergom,012,05
Komárom-Esztergom,Esztergom,013,05
Komárom-Esztergom,Esztergom,014,05
Komárom-Esztergom,Esztergom,015,05
Komárom-Esztergom,Esztergom,016,05
Komárom-Esztergom,Esztergom,017,05
Komárom-Esztergom,Esztergom,018,05
Komárom-Esztergom,Esztergom,019,05
Komárom-Esztergom,Esztergom,020,05
Komárom-Esztergom,Esztergom,021,05
Komárom-Esztergom,Esztergom,022,05
Komárom-Esztergom,Esztergom,023,05
Komárom-Esztergom,Esztergom,024,05
Komárom-Esztergom,Esztergom,025,05
Komárom-Esztergom,Esztergom,026,05
Komárom-Esztergom,Esztergom,027,05
Komárom-Esztergom,Esztergom,028,05
Komárom-Esztergom,Esztergom,029,05
Komárom-Esztergom,Ete,001,03
Komárom-Esztergom,Gyermely,001,02
Komárom-Esztergom,Héreg,001,02
Komárom-Esztergom,Kecskéd,001,03
Komárom-Esztergom,Kecskéd,002,03
Komárom-Esztergom,Kerékteleki,001,03
Komárom-Esztergom,Kesztölc,001,05
Komárom-Esztergom,Kesztölc,002,05
Komárom-Esztergom,Kesztölc,003,05
Komárom-Esztergom,Kisbér,001,03
Komárom-Esztergom,Kisbér,002,03
Komárom-Esztergom,Kisbér,003,03
Komárom-Esztergom,Kisbér,004,03
Komárom-Esztergom,Kisbér,005,03
Komárom-Esztergom,Kisbér,006,03
Komárom-Esztergom,Kisigmánd,001,03
Komárom-Esztergom,Kocs,001,02
Komárom-Esztergom,Kocs,002,02
Komárom-Esztergom,Komárom,001,04
Komárom-Esztergom,Komárom,002,04
Komárom-Esztergom,Komárom,003,04
Komárom-Esztergom,Komárom,004,04
Komárom-Esztergom,Komárom,005,04
Komárom-Esztergom,Komárom,006,04
Komárom-Esztergom,Komárom,007,04
Komárom-Esztergom,Komárom,008,04
Komárom-Esztergom,Komárom,009,04
Komárom-Esztergom,Komárom,010,04
Komárom-Esztergom,Komárom,011,04
Komárom-Esztergom,Komárom,012,04
Komárom-Esztergom,Komárom,013,04
Komárom-Esztergom,Komárom,014,04
Komárom-Esztergom,Komárom,015,04
Komárom-Esztergom,Komárom,016,04
Komárom-Esztergom,Komárom,017,04
Komárom-Esztergom,Komárom,018,04
Komárom-Esztergom,Komárom,019,04
Komárom-Esztergom,Komárom,020,04
Komárom-Esztergom,Kömlőd,001,03
Komárom-Esztergom,Környe,001,02
Komárom-Esztergom,Környe,002,02
Komárom-Esztergom,Környe,003,02
Komárom-Esztergom,Környe,004,02
Komárom-Esztergom,Környe,005,02
Komárom-Esztergom,Környe,006,02
Komárom-Esztergom,Lábatlan,001,04
Komárom-Esztergom,Lábatlan,002,04
Komárom-Esztergom,Lábatlan,003,04
Komárom-Esztergom,Lábatlan,004,04
Komárom-Esztergom,Lábatlan,005,04
Komárom-Esztergom,Lábatlan,006,04
Komárom-Esztergom,Lábatlan,007,04
Komárom-Esztergom,Leányvár,001,05
Komárom-Esztergom,Leányvár,002,05
Komárom-Esztergom,Máriahalom,001,05
Komárom-Esztergom,Mocsa,001,02
Komárom-Esztergom,Mocsa,002,02
Komárom-Esztergom,Mogyorósbánya,001,04
Komárom-Esztergom,Nagyigmánd,001,03
Komárom-Esztergom,Nagyigmánd,002,03
Komárom-Esztergom,Nagyigmánd,003,03
Komárom-Esztergom,Nagyigmánd,004,03
Komárom-Esztergom,Nagysáp,001,02
Komárom-Esztergom,Nagysáp,002,02
Komárom-Esztergom,Naszály,001,02
Komárom-Esztergom,Naszály,002,02
Komárom-Esztergom,Neszmély,001,04
Komárom-Esztergom,Neszmély,002,04
Komárom-Esztergom,Nyergesújfalu,001,04
Komárom-Esztergom,Nyergesújfalu,002,04
Komárom-Esztergom,Nyergesújfalu,003,04
Komárom-Esztergom,Nyergesújfalu,004,04
Komárom-Esztergom,Nyergesújfalu,005,04
Komárom-Esztergom,Nyergesújfalu,006,04
Komárom-Esztergom,Nyergesújfalu,007,04
Komárom-Esztergom,Oroszlány,001,03
Komárom-Esztergom,Oroszlány,002,03
Komárom-Esztergom,Oroszlány,003,03
Komárom-Esztergom,Oroszlány,004,03
Komárom-Esztergom,Oroszlány,005,03
Komárom-Esztergom,Oroszlány,006,03
Komárom-Esztergom,Oroszlány,007,03
Komárom-Esztergom,Oroszlány,008,03
Komárom-Esztergom,Oroszlány,009,03
Komárom-Esztergom,Oroszlány,010,03
Komárom-Esztergom,Oroszlány,011,03
Komárom-Esztergom,Oroszlány,012,03
Komárom-Esztergom,Oroszlány,013,03
Komárom-Esztergom,Oroszlány,014,03
Komárom-Esztergom,Oroszlány,015,03
Komárom-Esztergom,Oroszlány,016,03
Komárom-Esztergom,Oroszlány,017,03
Komárom-Esztergom,Oroszlány,018,03
Komárom-Esztergom,Oroszlány,019,03
Komárom-Esztergom,Piliscsév,001,05
Komárom-Esztergom,Piliscsév,002,05
Komárom-Esztergom,Piliscsév,003,05
Komárom-Esztergom,Pilismarót,001,05
Komárom-Esztergom,Pilismarót,002,05
Komárom-Esztergom,Réde,001,03
Komárom-Esztergom,Réde,002,03
Komárom-Esztergom,Sárisáp,001,05
Komárom-Esztergom,Sárisáp,002,05
Komárom-Esztergom,Sárisáp,003,05
Komárom-Esztergom,Súr,001,03
Komárom-Esztergom,Süttő,001,04
Komárom-Esztergom,Süttő,002,04
Komárom-Esztergom,Szákszend,001,03
Komárom-Esztergom,Szárliget,001,02
Komárom-Esztergom,Szárliget,002,02
Komárom-Esztergom,Szomód,001,02
Komárom-Esztergom,Szomód,002,02
Komárom-Esztergom,Szomor,001,02
Komárom-Esztergom,Tardos,001,02
Komárom-Esztergom,Tardos,002,02
Komárom-Esztergom,Tarján,001,02
Komárom-Esztergom,Tarján,002,02
Komárom-Esztergom,Tarján,003,02
Komárom-Esztergom,Tárkány,001,03
Komárom-Esztergom,Tárkány,002,03
Komárom-Esztergom,Tát,001,04
Komárom-Esztergom,Tát,002,04
Komárom-Esztergom,Tát,003,04
Komárom-Esztergom,Tát,004,04
Komárom-Esztergom,Tát,005,04
Komárom-Esztergom,Tát,006,04
Komárom-Esztergom,Tata,001,02
Komárom-Esztergom,Tata,002,02
Komárom-Esztergom,Tata,003,02
Komárom-Esztergom,Tata,004,02
Komárom-Esztergom,Tata,005,02
Komárom-Esztergom,Tata,006,02
Komárom-Esztergom,Tata,007,02
Komárom-Esztergom,Tata,008,02
Komárom-Esztergom,Tata,009,02
Komárom-Esztergom,Tata,010,02
Komárom-Esztergom,Tata,011,02
Komárom-Esztergom,Tata,012,02
Komárom-Esztergom,Tata,013,02
Komárom-Esztergom,Tata,014,02
Komárom-Esztergom,Tata,015,02
Komárom-Esztergom,Tata,016,02
Komárom-Esztergom,Tata,017,02
Komárom-Esztergom,Tata,018,02
Komárom-Esztergom,Tata,019,02
Komárom-Esztergom,Tata,020,02
Komárom-Esztergom,Tata,021,02
Komárom-Esztergom,Tata,022,02
Komárom-Esztergom,Tata,023,02
Komárom-Esztergom,Tata,024,02
Komárom-Esztergom,Tata,025,02
Komárom-Esztergom,Tatabánya,001,01
Komárom-Esztergom,Tatabánya,002,01
Komárom-Esztergom,Tatabánya,003,01
Komárom-Esztergom,Tatabánya,004,01
Komárom-Esztergom,Tatabánya,005,01
Komárom-Esztergom,Tatabánya,006,01
Komárom-Esztergom,Tatabánya,007,01
Komárom-Esztergom,Tatabánya,008,01
Komárom-Esztergom,Tatabánya,009,01
Komárom-Esztergom,Tatabánya,010,01
Komárom-Esztergom,Tatabánya,011,01
Komárom-Esztergom,Tatabánya,012,01
Komárom-Esztergom,Tatabánya,013,01
Komárom-Esztergom,Tatabánya,014,01
Komárom-Esztergom,Tatabánya,015,01
Komárom-Esztergom,Tatabánya,016,01
Komárom-Esztergom,Tatabánya,017,01
Komárom-Esztergom,Tatabánya,018,01
Komárom-Esztergom,Tatabánya,019,01
Komárom-Esztergom,Tatabánya,020,01
Komárom-Esztergom,Tatabánya,021,01
Komárom-Esztergom,Tatabánya,022,01
Komárom-Esztergom,Tatabánya,023,01
Komárom-Esztergom,Tatabánya,024,01
Komárom-Esztergom,Tatabánya,025,01
Komárom-Esztergom,Tatabánya,026,01
Komárom-Esztergom,Tatabánya,027,01
Komárom-Esztergom,Tatabánya,028,01
Komárom-Esztergom,Tatabánya,029,01
Komárom-Esztergom,Tatabánya,030,01
Komárom-Esztergom,Tatabánya,031,01
Komárom-Esztergom,Tatabánya,032,01
Komárom-Esztergom,Tatabánya,033,01
Komárom-Esztergom,Tatabánya,034,01
Komárom-Esztergom,Tatabánya,035,01
Komárom-Esztergom,Tatabánya,036,01
Komárom-Esztergom,Tatabánya,037,01
Komárom-Esztergom,Tatabánya,038,01
Komárom-Esztergom,Tatabánya,039,01
Komárom-Esztergom,Tatabánya,040,01
Komárom-Esztergom,Tatabánya,041,01
Komárom-Esztergom,Tatabánya,042,01
Komárom-Esztergom,Tatabánya,043,01
Komárom-Esztergom,Tatabánya,044,01
Komárom-Esztergom,Tatabánya,045,01
Komárom-Esztergom,Tatabánya,046,01
Komárom-Esztergom,Tatabánya,047,01
Komárom-Esztergom,Tatabánya,048,01
Komárom-Esztergom,Tatabánya,049,01
Komárom-Esztergom,Tatabánya,050,01
Komárom-Esztergom,Tatabánya,051,01
Komárom-Esztergom,Tatabánya,052,01
Komárom-Esztergom,Tatabánya,053,01
Komárom-Esztergom,Tatabánya,054,01
Komárom-Esztergom,Tatabánya,055,01
Komárom-Esztergom,Tatabánya,056,01
Komárom-Esztergom,Tatabánya,057,01
Komárom-Esztergom,Tatabánya,058,01
Komárom-Esztergom,Tatabánya,059,01
Komárom-Esztergom,Tatabánya,060,01
Komárom-Esztergom,Tatabánya,061,01
Komárom-Esztergom,Tatabánya,062,01
Komárom-Esztergom,Tatabánya,063,01
Komárom-Esztergom,Tatabánya,064,01
Komárom-Esztergom,Tatabánya,065,01
Komárom-Esztergom,Tatabánya,066,01
Komárom-Esztergom,Tatabánya,067,01
Komárom-Esztergom,Tokod,001,04
Komárom-Esztergom,Tokod,002,04
Komárom-Esztergom,Tokod,003,04
Komárom-Esztergom,Tokod,004,04
Komárom-Esztergom,Tokod,005,04
Komárom-Esztergom,Tokodaltáró,001,04
Komárom-Esztergom,Tokodaltáró,002,04
Komárom-Esztergom,Tokodaltáró,003,04
Komárom-Esztergom,Úny,001,05
Komárom-Esztergom,Várgesztes,001,02
Komárom-Esztergom,Vérteskethely,001,03
Komárom-Esztergom,Vértessomló,001,02
Komárom-Esztergom,Vértesszőlős,001,02
Komárom-Esztergom,Vértesszőlős,002,02
Komárom-Esztergom,Vértesszőlős,003,02
Komárom-Esztergom,Vértestolna,001,02
Nógrád,Alsópetény,001,04
Nógrád,Alsótold,001,03
Nógrád,Balassagyarmat,001,04
Nógrád,Balassagyarmat,002,04
Nógrád,Balassagyarmat,003,04
Nógrád,Balassagyarmat,004,04
Nógrád,Balassagyarmat,005,04
Nógrád,Balassagyarmat,006,04
Nógrád,Balassagyarmat,007,04
Nógrád,Balassagyarmat,008,04
Nógrád,Balassagyarmat,009,04
Nógrád,Balassagyarmat,010,04
Nógrád,Balassagyarmat,011,04
Nógrád,Balassagyarmat,012,04
Nógrád,Balassagyarmat,013,04
Nógrád,Balassagyarmat,014,04
Nógrád,Balassagyarmat,015,04
Nógrád,Balassagyarmat,016,04
Nógrád,Balassagyarmat,017,04
Nógrád,Balassagyarmat,018,04
Nógrád,Balassagyarmat,019,04
Nógrád,Balassagyarmat,020,04
Nógrád,Balassagyarmat,021,04
Nógrád,Bánk,001,04
Nógrád,Bárna,001,01
Nógrád,Bárna,002,01
Nógrád,Bátonyterenye,001,02
Nógrád,Bátonyterenye,002,02
Nógrád,Bátonyterenye,003,02
Nógrád,Bátonyterenye,004,02
Nógrád,Bátonyterenye,005,02
Nógrád,Bátonyterenye,006,02
Nógrád,Bátonyterenye,007,02
Nógrád,Bátonyterenye,008,02
Nógrád,Bátonyterenye,009,02
Nógrád,Bátonyterenye,010,02
Nógrád,Bátonyterenye,011,02
Nógrád,Bátonyterenye,012,02
Nógrád,Bátonyterenye,013,02
Nógrád,Becske,001,03
Nógrád,Bér,001,02
Nógrád,Bercel,001,03
Nógrád,Bercel,002,03
Nógrád,Berkenye,001,04
Nógrád,Bokor,001,03
Nógrád,Borsosberény,001,04
Nógrád,Buják,001,02
Nógrád,Buják,002,02
Nógrád,Cered,001,01
Nógrád,Csécse,001,02
Nógrád,Cserháthaláp,001,03
Nógrád,Cserhátsurány,001,03
Nógrád,Cserhátszentiván,001,03
Nógrád,Csesztve,001,04
Nógrád,Csitár,001,03
Nógrád,Csitár,002,03
Nógrád,Debercsény,001,03
Nógrád,Dejtár,001,04
Nógrád,Dejtár,002,04
Nógrád,Diósjenő,001,04
Nógrád,Diósjenő,002,04
Nógrád,Diósjenő,003,04
Nógrád,Dorogháza,001,02
Nógrád,Dorogháza,002,02
Nógrád,Drégelypalánk,001,04
Nógrád,Drégelypalánk,002,04
Nógrád,Ecseg,001,02
Nógrád,Egyházasdengeleg,001,02
Nógrád,Egyházasgerge,001,03
Nógrád,Endrefalva,001,03
Nógrád,Erdőkürt,001,02
Nógrád,Erdőtarcsa,001,02
Nógrád,Érsekvadkert,001,04
Nógrád,Érsekvadkert,002,04
Nógrád,Érsekvadkert,003,04
Nógrád,Érsekvadkert,004,04
Nógrád,Etes,001,03
Nógrád,Etes,002,03
Nógrád,Etes,003,03
Nógrád,Felsőpetény,001,04
Nógrád,Felsőtold,001,03
Nógrád,Galgaguta,001,03
Nógrád,Garáb,001,03
Nógrád,Héhalom,001,02
Nógrád,Herencsény,001,03
Nógrád,Hollókő,001,03
Nógrád,Hont,001,04
Nógrád,Horpács,001,04
Nógrád,Hugyag,001,03
Nógrád,Hugyag,002,03
Nógrád,Iliny,001,03
Nógrád,Ipolytarnóc,001,03
Nógrád,Ipolyvece,001,04
Nógrád,Jobbágyi,001,02
Nógrád,Jobbágyi,002,02
Nógrád,Kálló,001,02
Nógrád,Karancsalja,001,03
Nógrád,Karancsalja,002,03
Nógrád,Karancsberény,001,03
Nógrád,Karancskeszi,001,03
Nógrád,Karancskeszi,002,03
Nógrád,Karancskeszi,003,03
Nógrád,Karancslapujtő,001,03
Nógrád,Karancslapujtő,002,03
Nógrád,Karancslapujtő,003,03
Nógrád,Karancsság,001,03
Nógrád,Kazár,001,01
Nógrád,Kazár,002,01
Nógrád,Kazár,003,01
Nógrád,Keszeg,001,04
Nógrád,Kétbodony,001,04
Nógrád,Kisbágyon,001,02
Nógrád,Kisbárkány,001,01
Nógrád,Kisecset,001,04
Nógrád,Kishartyán,001,03
Nógrád,Kozárd,001,02
Nógrád,Kutasó,001,03
Nógrád,Legénd,001,04
Nógrád,Litke,001,03
Nógrád,Lucfalva,001,01
Nógrád,Ludányhalászi,001,03
Nógrád,Ludányhalászi,002,03
Nógrád,Ludányhalászi,003,03
Nógrád,Magyargéc,001,03
Nógrád,Magyarnándor,001,03
Nógrád,Magyarnándor,002,03
Nógrád,Márkháza,001,01
Nógrád,Mátramindszent,001,02
Nógrád,Mátranovák,001,02
Nógrád,Mátranovák,002,02
Nógrád,Mátranovák,003,02
Nógrád,Mátraszele,001,01
Nógrád,Mátraszőlős,001,02
Nógrád,Mátraterenye,001,02
Nógrád,Mátraterenye,002,02
Nógrád,Mátraterenye,003,02
Nógrád,Mátraterenye,004,02
Nógrád,Mátraverebély,001,02
Nógrád,Mátraverebély,002,02
Nógrád,Mátraverebély,003,02
Nógrád,Mihálygerge,001,03
Nógrád,Mohora,001,04
Nógrád,Nagybárkány,001,01
Nógrád,Nagykeresztúr,001,01
Nógrád,Nagylóc,001,03
Nógrád,Nagylóc,002,03
Nógrád,Nagylóc,003,03
Nógrád,Nagyoroszi,001,04
Nógrád,Nagyoroszi,002,04
Nógrád,Nemti,001,02
Nógrád,Nézsa,001,04
Nógrád,Nógrád,001,04
Nógrád,Nógrád,002,04
Nógrád,Nógrádkövesd,001,03
Nógrád,Nógrádmarcal,001,04
Nógrád,Nógrádmegyer,001,03
Nógrád,Nógrádmegyer,002,03
Nógrád,Nógrádsáp,001,04
Nógrád,Nógrádsipek,001,03
Nógrád,Nógrádszakál,001,03
Nógrád,Nőtincs,001,04
Nógrád,Őrhalom,001,03
Nógrád,Őrhalom,002,03
Nógrád,Ősagárd,001,04
Nógrád,Palotás,001,02
Nógrád,Palotás,002,02
Nógrád,Pásztó,001,02
Nógrád,Pásztó,002,02
Nógrád,Pásztó,003,02
Nógrád,Pásztó,004,02
Nógrád,Pásztó,005,02
Nógrád,Pásztó,006,02
Nógrád,Pásztó,007,02
Nógrád,Pásztó,008,02
Nógrád,Pásztó,009,02
Nógrád,Pásztó,010,02
Nógrád,Patak,001,04
Nógrád,Patvarc,001,04
Nógrád,Piliny,001,03
Nógrád,Pusztaberki,001,04
Nógrád,Rákóczibánya,001,02
Nógrád,Rétság,001,04
Nógrád,Rétság,002,04
Nógrád,Rimóc,001,03
Nógrád,Rimóc,002,03
Nógrád,Romhány,001,04
Nógrád,Romhány,002,04
Nógrád,Romhány,003,04
Nógrád,Ságújfalu,001,03
Nógrád,Salgótarján,001,01
Nógrád,Salgótarján,002,01
Nógrád,Salgótarján,003,01
Nógrád,Salgótarján,004,01
Nógrád,Salgótarján,005,01
Nógrád,Salgótarján,006,01
Nógrád,Salgótarján,007,01
Nógrád,Salgótarján,008,01
Nógrád,Salgótarján,009,01
Nógrád,Salgótarján,010,01
Nógrád,Salgótarján,011,01
Nógrád,Salgótarján,012,01
Nógrád,Salgótarján,013,01
Nógrád,Salgótarján,014,01
Nógrád,Salgótarján,015,01
Nógrád,Salgótarján,016,01
Nógrád,Salgótarján,017,01
Nógrád,Salgótarján,018,01
Nógrád,Salgótarján,019,01
Nógrád,Salgótarján,020,01
Nógrád,Salgótarján,021,01
Nógrád,Salgótarján,022,01
Nógrád,Salgótarján,023,01
Nógrád,Salgótarján,024,01
Nógrád,Salgótarján,025,01
Nógrád,Salgótarján,026,01
Nógrád,Salgótarján,027,01
Nógrád,Salgótarján,028,01
Nógrád,Salgótarján,029,01
Nógrád,Salgótarján,030,01
Nógrád,Salgótarján,031,01
Nógrád,Salgótarján,032,01
Nógrád,Salgótarján,033,01
Nógrád,Salgótarján,034,01
Nógrád,Salgótarján,035,01
Nógrád,Salgótarján,036,01
Nógrád,Salgótarján,037,01
Nógrád,Salgótarján,038,01
Nógrád,Salgótarján,039,01
Nógrád,Salgótarján,040,01
Nógrád,Salgótarján,041,01
Nógrád,Salgótarján,042,01
Nógrád,Sámsonháza,001,01
Nógrád,Sóshartyán,001,03
Nógrád,Szalmatercs,001,03
Nógrád,Szanda,001,03
Nógrád,Szanda,002,03
Nógrád,Szarvasgede,001,02
Nógrád,Szátok,001,04
Nógrád,Szécsénke,001,03
Nógrád,Szécsény,001,03
